"names.deg.","deg","degree_centrality","closeness_centrality","eigenvector_centrality","betweenness_centrality"
"ZNF304",88,88,1.9205508742192e-09,0.0567960519079376,0
"ZNF321P",85,85,1.9205508742192e-09,0.0564567898543936,0
"ZNF416",95,95,1.9205508742192e-09,0.0606533663404892,0
"ZNF418",58,58,1.9205508742192e-09,0.0387912187352968,0
"ZNF488",77,77,1.9205508742192e-09,0.0504659344201114,0
"ZNF493",71,71,1.9205508742192e-09,0.0462235964315738,0
"ZNF502",64,64,1.9205508742192e-09,0.0433505213458286,0
"ZNF540",34,34,1.9205508742192e-09,0.0233312188632963,0
"ZNF552",104,104,1.9205508742192e-09,0.0646672061286216,0
"ZNF559",85,85,1.9205508742192e-09,0.0565453479394032,0
"ZNF559-ZNF177",85,85,1.9205508742192e-09,0.0565453479394032,0
"ZNF586",102,102,1.9205508742192e-09,0.0635119804353836,0
"ZNF596",93,93,1.9205508742192e-09,0.0582523856837391,0
"ZNF600",79,79,1.9205508742192e-09,0.0518701303972917,0
"ZNF613",103,103,1.9205508742192e-09,0.0649130735968886,0
"ZNF683",31,31,1.9205508742192e-09,0.0213975735137849,0
"ZNF711",54,54,1.9205508742192e-09,0.0382816964052817,0
"ZNF717",82,82,1.9205508742192e-09,0.0518996094120944,0
"ZNF724P",73,73,1.9205508742192e-09,0.0470843786591535,0
"ZNF726",63,63,1.9205508742192e-09,0.0413439411212216,0
"ZNF75D",38,38,1.9205508742192e-09,0.0272566025853025,0
"ZNF774",101,101,1.9205508742192e-09,0.0628846681778489,0
"ZNF782",96,96,1.9205508742192e-09,0.0625592978969649,0
"ZNF805",114,114,1.9205508742192e-09,0.0717877214907932,0
"ZNF812",18,18,1.9205508742192e-09,0.0123238061544068,0
"ZNF876P",55,55,1.9205508742192e-09,0.0370834978109991,0
"ZNF883",54,54,1.9205508742192e-09,0.0362187323895981,0
"ZNF93",102,102,1.9205508742192e-09,0.0628139605861273,0
"ZPR1",97,97,1.9205508742192e-09,0.0614438130999502,0
"A2ML1",41,41,1.9205508742192e-09,0.0278093259838096,0
"ABCA10",20,20,1.9205508742192e-09,0.0135023879741091,0
"ABCA12",61,61,1.9205508742192e-09,0.0370727347081213,0
"ABCC10",114,114,1.9205508742192e-09,0.0698425762799871,0
"ABCD2",78,78,1.9205508742192e-09,0.0496480951453501,0
"ABI3",83,83,1.9205508742192e-09,0.0523744129215574,0
"ABR",70,70,1.9205508742192e-09,0.0477368769470514,0
"ABRACL",101,101,1.9205508742192e-09,0.0633145353209649,0
"ABTB1",96,96,1.9205508742192e-09,0.0613867464728289,0
"ACAP1",59,59,1.9205508742192e-09,0.0394062495737842,0
"ACHE",97,97,1.9205508742192e-09,0.0612282468400033,0
"ACKR3",83,83,1.9205508742192e-09,0.0527195491027174,0
"ACSM5",37,37,1.9205508742192e-09,0.0235149915169372,0
"ACSM6",14,14,1.9205508742192e-09,0.010278551251777,0
"ACTA2",110,110,1.9205508742192e-09,0.0673018734612006,0
"ACTL10",101,101,1.9205508742192e-09,0.0644293210181467,0
"ACVR2B",100,100,1.9205508742192e-09,0.0631394330125374,0
"ACY3",83,83,1.9205508742192e-09,0.049158337582942,0
"ADA",89,89,1.9205508742192e-09,0.0582474798317011,0
"ADAM15",113,113,1.9205508742192e-09,0.0693683537588773,0
"ADAM8",83,83,1.9205508742192e-09,0.0498932904038507,0
"ADAMTS17",65,65,1.9205508742192e-09,0.0431040248907714,0
"ADARB2",76,76,1.9205508742192e-09,0.0494326192213101,0
"ADCY1",44,44,1.9205508742192e-09,0.0313544680920737,0
"ADCY3",79,79,1.9205508742192e-09,0.0512711239875987,0
"ADCY8",48,48,1.9205508742192e-09,0.0326002752894453,0
"ADM2",59,59,1.9205508742192e-09,0.0412865568216896,0
"ADM5",53,53,1.9205508742192e-09,0.0351546512615646,0
"ADPRH",98,98,1.9205508742192e-09,0.0616230576424287,0
"ADRA2A",57,57,1.9205508742192e-09,0.0389635130918066,0
"ADRA2C",53,53,1.9205508742192e-09,0.036058792078487,0
"ADSSL1",103,103,1.9205508742192e-09,0.0635918593029221,0
"AFF3",62,62,1.9205508742192e-09,0.0383911038185156,0
"AFG3L1P",90,90,1.9205508742192e-09,0.0540538052049809,0
"AGAP11",85,85,1.9205508742192e-09,0.0542913916011326,0
"AGBL2",86,86,1.9205508742192e-09,0.0571794301023369,0
"AGPAT2",97,97,1.9205508742192e-09,0.0605861877849925,0
"AIM1",100,100,1.9205508742192e-09,0.0626751709010307,0
"AKAP11",118,118,1.9205508742192e-09,0.0713360954307593,0
"AKAP12",68,68,1.9205508742192e-09,0.0451267671440417,0
"AKAP2",78,78,1.9205508742192e-09,0.0510525914054966,0
"AKAP5",76,76,1.9205508742192e-09,0.0490851968337127,0
"ALPL",72,72,1.9205508742192e-09,0.0478094179762235,0
"ALX1",69,69,1.9205508742192e-09,0.0442528049774659,0
"AMER1",100,100,1.9205508742192e-09,0.0640707153732936,0
"AMH",48,48,1.9205508742192e-09,0.0308515589544144,0
"AMIGO3",84,84,1.9205508742192e-09,0.0554469974858962,0
"ANGPTL2",62,62,1.9205508742192e-09,0.0412692181558801,0
"ANGPTL6",85,85,1.9205508742192e-09,0.0530242860990083,0
"ANK1",60,60,1.9205508742192e-09,0.0409768129176954,0
"ANK2",73,73,1.9205508742192e-09,0.0490172410318884,0
"ANKFY1",99,99,1.9205508742192e-09,0.0633086802505436,0
"ANKLE2",87,87,1.9205508742192e-09,0.0534178088256029,0
"ANKRD33B",107,107,1.9205508742192e-09,0.0640609724115251,0
"ANKRD44",91,91,1.9205508742192e-09,0.0586293978795438,0
"ANO5",65,65,1.9205508742192e-09,0.0433514417627626,0
"AOX1",69,69,1.9205508742192e-09,0.0464837303646471,0
"AP1M2",44,44,1.9205508742192e-09,0.0301691864978908,0
"AP1S1",88,88,1.9205508742192e-09,0.0564556938184574,0
"AP3B2",80,80,1.9205508742192e-09,0.0535751628487422,0
"APBB1IP",77,77,1.9205508742192e-09,0.049358890202098,0
"APOBEC3H",61,61,1.9205508742192e-09,0.0398223491492891,0
"APOBEC4",37,37,1.9205508742192e-09,0.0250108655459538,0
"AQP7",56,56,1.9205508742192e-09,0.0366593841831225,0
"ARAP2",92,92,1.9205508742192e-09,0.0564893661662187,0
"ARF3",121,121,1.9205508742192e-09,0.0739968215037329,0
"ARHGAP15",69,69,1.9205508742192e-09,0.04260154774623,0
"ARHGAP25",59,59,1.9205508742192e-09,0.0386462782651111,0
"ARHGAP30",75,75,1.9205508742192e-09,0.0484209408417918,0
"ARHGAP31",88,88,1.9205508742192e-09,0.0562315467736631,0
"ARHGAP4",114,114,1.9205508742192e-09,0.0688290419266201,0
"ARHGAP42",92,92,1.9205508742192e-09,0.0582728591219191,0
"ARHGAP9",66,66,1.9205508742192e-09,0.0439544312925029,0
"ARL11",67,67,1.9205508742192e-09,0.0448453438089497,0
"ARL5C",72,72,1.9205508742192e-09,0.0470824226825074,0
"ARL8A",99,99,1.9205508742192e-09,0.0623935196595428,0
"ART3",50,50,1.9205508742192e-09,0.0305268115333155,0
"ART5",88,88,1.9205508742192e-09,0.0550050126113814,0
"ASAP1",112,112,1.9205508742192e-09,0.0657703821837035,0
"ASB2",73,73,1.9205508742192e-09,0.0449143040938475,0
"ASB8",102,102,1.9205508742192e-09,0.0637907391915753,0
"ASIC2",39,39,1.9205508742192e-09,0.026920698904963,0
"ASMTL-AS1",39,39,1.9205508742192e-09,0.0262220608424379,0
"ASPHD2",74,74,1.9205508742192e-09,0.0492349408370237,0
"ASTL",71,71,1.9205508742192e-09,0.0458196447775695,0
"ATCAY",37,37,1.9205508742192e-09,0.0258043112472062,0
"ATP13A2",98,98,1.9205508742192e-09,0.0621778348408906,0
"ATP5C1",110,110,1.9205508742192e-09,0.0691409988951004,0
"ATP6V0A4",38,38,1.9205508742192e-09,0.0256947589444901,0
"ATP6V0CP3",70,70,1.9205508742192e-09,0.0467517267778539,0
"ATP8B2",88,88,1.9205508742192e-09,0.0566756334519567,0
"ATXN7",87,87,1.9205508742192e-09,0.0568680758720645,0
"AXL",86,86,1.9205508742192e-09,0.0543267559547698,0
"B3GNT7",75,75,1.9205508742192e-09,0.0469999832296064,0
"B3GNT9",81,81,1.9205508742192e-09,0.051896494357509,0
"B4GALNT4",50,50,1.9205508742192e-09,0.0345959447244967,0
"BANK1",78,78,1.9205508742192e-09,0.0499595410952729,0
"BARHL1",80,80,1.9205508742192e-09,0.0511622319054781,0
"BCL11B",66,66,1.9205508742192e-09,0.0443436074483071,0
"BCL2",106,106,1.9205508742192e-09,0.064729779305608,0
"BCL6B",92,92,1.9205508742192e-09,0.0610151274341684,0
"BCL9",76,76,1.9205508742192e-09,0.0494594171600255,0
"BDKRB2",68,68,1.9205508742192e-09,0.0443550660470216,0
"BDNF",48,48,1.9205508742192e-09,0.0338722562263278,0
"BEST4",86,86,1.9205508742192e-09,0.0571077765611708,0
"BGLAP",31,31,1.9205508742192e-09,0.0201008069944563,0
"BIK",73,73,1.9205508742192e-09,0.0489089787899813,0
"BLK",81,81,1.9205508742192e-09,0.0490963561603371,0
"BLNK",82,82,1.9205508742192e-09,0.0490993007055946,0
"BLOC1S1",130,130,1.9205508742192e-09,0.0749244261987986,0
"BLOC1S1-RDH5",124,124,1.9205508742192e-09,0.0727216497119777,0
"BMP4",59,59,1.9205508742192e-09,0.0408722010802359,0
"BOLL",39,39,1.9205508742192e-09,0.0278524054082817,0
"BRSK1",38,38,1.9205508742192e-09,0.0261581552653508,0
"BSCL2",96,96,1.9205508742192e-09,0.0619530392838654,0
"BSND",42,42,1.9205508742192e-09,0.0280236653693033,0
"BTLA",44,44,1.9205508742192e-09,0.0285740789103768,0
"C10ORF111",111,111,1.9205508742192e-09,0.0709383157463549,0
"C10ORF131",97,97,1.9205508742192e-09,0.0629647796307798,0
"C10ORF2",97,97,1.9205508742192e-09,0.0616894981398944,0
"C10ORF55",28,28,1.9205508742192e-09,0.0186075610692186,0
"C10ORF99",56,56,1.9205508742192e-09,0.0347418805553734,0
"C12ORF74",39,39,1.9205508742192e-09,0.0243284581371126,0
"C12ORF77",74,74,1.9205508742192e-09,0.0447532138170633,0
"C14ORF159",106,106,1.9205508742192e-09,0.0645073608490411,0
"C15ORF62",67,67,1.9205508742192e-09,0.0425221768881972,0
"C16ORF54",49,49,1.9205508742192e-09,0.0326789056263608,0
"C17ORF107",44,44,1.9205508742192e-09,0.0304707889923109,0
"C17ORF99",95,95,1.9205508742192e-09,0.0575957304083217,0
"C1ORF101",72,72,1.9205508742192e-09,0.0476067020364352,0
"C1ORF185",23,23,1.9205508742192e-09,0.0118870163404742,0
"C1ORF186",79,79,1.9205508742192e-09,0.0471651116345207,0
"C1ORF200",70,70,1.9205508742192e-09,0.043827998426366,0
"C1ORF210",51,51,1.9205508742192e-09,0.0333608370285329,0
"C1ORF216",107,107,1.9205508742192e-09,0.0664394559990661,0
"C1ORF54",46,46,1.9205508742192e-09,0.0302555539319717,0
"C1ORF56",94,94,1.9205508742192e-09,0.0610622994488496,0
"C1ORF94",41,41,1.9205508742192e-09,0.0288055744030447,0
"C21ORF88",47,47,1.9205508742192e-09,0.0310969521215139,0
"C3ORF14",60,60,1.9205508742192e-09,0.0408081668227223,0
"C3ORF62",68,68,1.9205508742192e-09,0.0457882007876763,0
"C4ORF36",87,87,1.9205508742192e-09,0.0562552943733544,0
"C5ORF38",50,50,1.9205508742192e-09,0.0336115727555629,0
"C7ORF61",49,49,1.9205508742192e-09,0.0334182723762758,0
"C8ORF33",81,81,1.9205508742192e-09,0.0481235965624584,0
"C9ORF114",97,97,1.9205508742192e-09,0.0635026899962526,0
"CABP1",70,70,1.9205508742192e-09,0.046478772060177,0
"CABYR",81,81,1.9205508742192e-09,0.0525476836938514,0
"CACHD1",56,56,1.9205508742192e-09,0.037315636573284,0
"CACNA2D1",77,77,1.9205508742192e-09,0.0480650821690452,0
"CACNG6",42,42,1.9205508742192e-09,0.0277838573107879,0
"CALB1",72,72,1.9205508742192e-09,0.0481502249509377,0
"CALCB",64,64,1.9205508742192e-09,0.0443168733534523,0
"CALCRL",69,69,1.9205508742192e-09,0.0465509327294757,0
"CALD1",70,70,1.9205508742192e-09,0.0435534613734497,0
"CAMK1D",92,92,1.9205508742192e-09,0.0586998056080689,0
"CAND2",78,78,1.9205508742192e-09,0.0503737497673135,0
"CAPN13",27,27,1.9205508742192e-09,0.0191624753889202,0
"CAPN14",35,35,1.9205508742192e-09,0.0235534476268399,0
"CASC15",50,50,1.9205508742192e-09,0.0346491106901433,0
"CASP12",17,17,1.9205508742192e-09,0.0117397670599303,0
"CAST",116,116,1.9205508742192e-09,0.0708855112094612,0
"CATSPER4",50,50,1.9205508742192e-09,0.0333844416839515,0
"CBS",96,96,1.9205508742192e-09,0.0601409753742444,0
"CC2D1B",120,120,1.9205508742192e-09,0.0727465164129012,0
"CCDC102A",102,102,1.9205508742192e-09,0.0638513450340615,0
"CCDC106",103,103,1.9205508742192e-09,0.06520238064941,0
"CCDC108",32,32,1.9205508742192e-09,0.0206151121762066,0
"CCDC122",87,87,1.9205508742192e-09,0.0572235134121778,0
"CCDC134",114,114,1.9205508742192e-09,0.0701621603116174,0
"CCDC152",62,62,1.9205508742192e-09,0.0416845621171448,0
"CCDC24",101,101,1.9205508742192e-09,0.0642681437253091,0
"CCDC74A",58,58,1.9205508742192e-09,0.0380891811338053,0
"CCDC88B",85,85,1.9205508742192e-09,0.0563815806459849,0
"CCL22",68,68,1.9205508742192e-09,0.0439118094721468,0
"CCL27",45,45,1.9205508742192e-09,0.0299548836662823,0
"CCL3",65,65,1.9205508742192e-09,0.0400002399368152,0
"CCNI2",57,57,1.9205508742192e-09,0.0399995015410897,0
"CCR1",74,74,1.9205508742192e-09,0.0453951300130098,0
"CCR4",52,52,1.9205508742192e-09,0.0341770312383002,0
"CCR7",69,69,1.9205508742192e-09,0.0420031668192867,0
"CCR8",51,51,1.9205508742192e-09,0.0332848994553152,0
"CCR9",55,55,1.9205508742192e-09,0.0352181255724604,0
"CD101",45,45,1.9205508742192e-09,0.0279717001937116,0
"CD151",93,93,1.9205508742192e-09,0.0597722989777224,0
"CD19",57,57,1.9205508742192e-09,0.0383816739029432,0
"CD1D",64,64,1.9205508742192e-09,0.0427089542029323,0
"CD200R1",56,56,1.9205508742192e-09,0.0341917818092407,0
"CD209",33,33,1.9205508742192e-09,0.0217264292218581,0
"CD24",55,55,1.9205508742192e-09,0.0376751885448218,0
"CD244",50,50,1.9205508742192e-09,0.03228130891306,0
"CD27",61,61,1.9205508742192e-09,0.0379493290988373,0
"CD28",52,52,1.9205508742192e-09,0.0339067096617457,0
"CD37",82,82,1.9205508742192e-09,0.0532462991502174,0
"CD40",90,90,1.9205508742192e-09,0.0563923125984566,0
"CD52",86,86,1.9205508742192e-09,0.0547592820801518,0
"CD5L",24,24,1.9205508742192e-09,0.0125046257400961,0
"CD70",90,90,1.9205508742192e-09,0.0573695856771209,0
"CD72",84,84,1.9205508742192e-09,0.0540083249650272,0
"CD79A",82,82,1.9205508742192e-09,0.051856586996933,0
"CD79B",65,65,1.9205508742192e-09,0.042510172091955,0
"CD81",76,76,1.9205508742192e-09,0.0509911968538563,0
"CD86",47,47,1.9205508742192e-09,0.0298853501496658,0
"CDC16",90,90,1.9205508742192e-09,0.0557015593748406,0
"CDC20",112,112,1.9205508742192e-09,0.0679777622396726,0
"CDH1",73,73,1.9205508742192e-09,0.048057434972968,0
"CDH10",40,40,1.9205508742192e-09,0.0267470861500371,0
"CDH3",59,59,1.9205508742192e-09,0.0377885293296639,0
"CDK14",68,68,1.9205508742192e-09,0.0429653458706001,0
"CDKN2A",88,88,1.9205508742192e-09,0.0571475343523392,0
"CDKN2B-AS1",85,85,1.9205508742192e-09,0.0549356338402557,0
"CDR2L",99,99,1.9205508742192e-09,0.0630522045834788,0
"CECR6",70,70,1.9205508742192e-09,0.0455203403813937,0
"CEMIP",69,69,1.9205508742192e-09,0.0457195384273319,0
"CENPBD1",82,82,1.9205508742192e-09,0.049491919092414,0
"CENPV",101,101,1.9205508742192e-09,0.0647497133058546,0
"CEP41",92,92,1.9205508742192e-09,0.0580513447579217,0
"CER1",28,28,1.9205508742192e-09,0.019647028188698,0
"CERCAM",104,104,1.9205508742192e-09,0.0658009646656168,0
"CERS4",94,94,1.9205508742192e-09,0.0609673374061352,0
"CFAP57",114,114,1.9205508742192e-09,0.0703331958114375,0
"CGN",84,84,1.9205508742192e-09,0.052432291287471,0
"CH25H",51,51,1.9205508742192e-09,0.0351504741449226,0
"CHAMP1",89,89,1.9205508742192e-09,0.052610740463623,0
"CHFR",80,80,1.9205508742192e-09,0.0492640280998594,0
"CHMP2A",95,95,1.9205508742192e-09,0.0579927185459097,0
"CHORDC1",113,113,1.9205508742192e-09,0.0690879531666078,0
"CHRNA6",53,53,1.9205508742192e-09,0.0328917956255765,0
"CHRNB4",63,63,1.9205508742192e-09,0.0417691347279229,0
"CHST4",45,45,1.9205508742192e-09,0.0292257625746882,0
"CHST7",79,79,1.9205508742192e-09,0.0518325778434583,0
"CHTF18",93,93,1.9205508742192e-09,0.0604022210780334,0
"CIC",107,107,1.9205508742192e-09,0.0671815215884816,0
"CIDEB",51,51,1.9205508742192e-09,0.0343166111328618,0
"CKB",106,106,1.9205508742192e-09,0.0664389539615218,0
"CLCN1",29,29,1.9205508742192e-09,0.0183690244999251,0
"CLDN3",58,58,1.9205508742192e-09,0.0396864169706992,0
"CLDN9",52,52,1.9205508742192e-09,0.0338040696458288,0
"CLEC17A",60,60,1.9205508742192e-09,0.0372779437307614,0
"CLEC2D",71,71,1.9205508742192e-09,0.0429647342286557,0
"CLEC7A",38,38,1.9205508742192e-09,0.0223716206239187,0
"CLECL1",52,52,1.9205508742192e-09,0.0326699089352123,0
"CLIP2",99,99,1.9205508742192e-09,0.0631612652880844,0
"CLMP",57,57,1.9205508742192e-09,0.0388296721819209,0
"CLNK",36,36,1.9205508742192e-09,0.0246608470450875,0
"CLSTN1",103,103,1.9205508742192e-09,0.0634107394818766,0
"CNN2",102,102,1.9205508742192e-09,0.0653527670418296,0
"CNR2",67,67,1.9205508742192e-09,0.0415765567323379,0
"CNTFR",69,69,1.9205508742192e-09,0.0472601483696767,0
"CNTNAP5",39,39,1.9205508742192e-09,0.0271285591144447,0
"COL14A1",81,81,1.9205508742192e-09,0.0529781090882135,0
"COL19A1",85,85,1.9205508742192e-09,0.0531082613309922,0
"COL21A1",43,43,1.9205508742192e-09,0.0299022981137621,0
"COL24A1",45,45,1.9205508742192e-09,0.0304946350293731,0
"COL26A1",78,78,1.9205508742192e-09,0.0527058216403153,0
"COL9A3",71,71,1.9205508742192e-09,0.0468253799407488,0
"COMMD4",117,117,1.9205508742192e-09,0.0704608911572155,0
"COMMD5",82,82,1.9205508742192e-09,0.0510448021497974,0
"CPNE2",91,91,1.9205508742192e-09,0.0566657463396946,0
"CPNE3",91,91,1.9205508742192e-09,0.0579138605225892,0
"CPNE9",64,64,1.9205508742192e-09,0.0431864638926809,0
"CPT1B",22,22,1.9205508742192e-09,0.0142273468792515,0
"CPT1C",72,72,1.9205508742192e-09,0.0463778195990409,0
"CR1",47,47,1.9205508742192e-09,0.0312444417044863,0
"CR2",79,79,1.9205508742192e-09,0.0516737311997201,0
"CRIP3",66,66,1.9205508742192e-09,0.044621443643815,0
"CRLF2",76,76,1.9205508742192e-09,0.0459412646897443,0
"CROCC",64,64,1.9205508742192e-09,0.0428539732131471,0
"CSF1",94,94,1.9205508742192e-09,0.0602835505108621,0
"CSMD2",43,43,1.9205508742192e-09,0.0293942026352025,0
"CSPG4",56,56,1.9205508742192e-09,0.0387239439145921,0
"CTNND2",50,50,1.9205508742192e-09,0.034006552960127,0
"CTRB1",38,38,1.9205508742192e-09,0.0227349752590168,0
"CTSB",108,108,1.9205508742192e-09,0.0679141552059414,0
"CTSZ",103,103,1.9205508742192e-09,0.0626929857251771,0
"CTXN1",90,90,1.9205508742192e-09,0.0588288812053826,0
"CUZD1",41,41,1.9205508742192e-09,0.0275752538902268,0
"CXCL5",55,55,1.9205508742192e-09,0.0370185224017291,0
"CXCR3",69,69,1.9205508742192e-09,0.0424070819956238,0
"CXCR4",101,101,1.9205508742192e-09,0.0623725883752912,0
"CXCR5",61,61,1.9205508742192e-09,0.0405538332837418,0
"CXORF21",57,57,1.9205508742192e-09,0.0354560796810418,0
"CYB561",115,115,1.9205508742192e-09,0.0705930627805412,0
"CYB561D1",118,118,1.9205508742192e-09,0.0723967527057363,0
"CYC1",111,111,1.9205508742192e-09,0.0687585737668021,0
"CYP27B1",73,73,1.9205508742192e-09,0.0496340731253616,0
"CYP2A13",24,24,1.9205508742192e-09,0.0177913780000099,0
"CYS1",69,69,1.9205508742192e-09,0.0442786557929054,0
"D2HGDH",111,111,1.9205508742192e-09,0.068153322276312,0
"DAB1",48,48,1.9205508742192e-09,0.0319824301013646,0
"DACT1",69,69,1.9205508742192e-09,0.0451000941592511,0
"DBN1",76,76,1.9205508742192e-09,0.0504448787461066,0
"DBNDD2",78,78,1.9205508742192e-09,0.0501895834103839,0
"DBX1",43,43,1.9205508742192e-09,0.0284659123590366,0
"DDN",85,85,1.9205508742192e-09,0.0536330882630923,0
"DDX60",83,83,1.9205508742192e-09,0.0539701627069859,0
"DEF8",83,83,1.9205508742192e-09,0.051604368738316,0
"DEFA6",17,17,1.9205508742192e-09,0.0115706287635906,0
"DENND2D",78,78,1.9205508742192e-09,0.0496869042905083,0
"DENR",131,131,1.9205508742192e-09,0.0762407465334228,0
"DGKD",91,91,1.9205508742192e-09,0.0571265387914438,0
"DGKH",111,111,1.9205508742192e-09,0.067704521943301,0
"DHFR",110,110,1.9205508742192e-09,0.0674540744211757,0
"DIDO1",121,121,1.9205508742192e-09,0.0733989753451821,0
"DKFZP434J0226",70,70,1.9205508742192e-09,0.0437793356298504,0
"DLGAP1",58,58,1.9205508742192e-09,0.0394175010942452,0
"DLX4",100,100,1.9205508742192e-09,0.0621241594320919,0
"DMC1",76,76,1.9205508742192e-09,0.0510559182664948,0
"DMRT1",48,48,1.9205508742192e-09,0.0312463370243697,0
"DNAH10",68,68,1.9205508742192e-09,0.0452630329583093,0
"DNAJC5",103,103,1.9205508742192e-09,0.0652748234712973,0
"DNAJC8",105,105,1.9205508742192e-09,0.0657821728790651,0
"DNASE1L3",89,89,1.9205508742192e-09,0.0526255473330307,0
"DNASE2",106,106,1.9205508742192e-09,0.066178231720611,0
"DNM3",76,76,1.9205508742192e-09,0.0508827390174353,0
"DOCK10",78,78,1.9205508742192e-09,0.0484661646149463,0
"DOCK2",76,76,1.9205508742192e-09,0.0515266633533095,0
"DOK3",93,93,1.9205508742192e-09,0.0590946776986738,0
"DPEP3",44,44,1.9205508742192e-09,0.0302032675466962,0
"DPH5",108,108,1.9205508742192e-09,0.0683385855153916,0
"DPM3",112,112,1.9205508742192e-09,0.0704115886917022,0
"DPPA4",35,35,1.9205508742192e-09,0.0242487355522541,0
"DPYSL5",85,85,1.9205508742192e-09,0.0559307696457923,0
"DRD2",48,48,1.9205508742192e-09,0.0331688476767821,0
"DRD3",32,32,1.9205508742192e-09,0.0231184173508887,0
"DRD4",37,37,1.9205508742192e-09,0.025714892588047,0
"DSCC1",114,114,1.9205508742192e-09,0.0710063788787291,0
"DTX3",50,50,1.9205508742192e-09,0.0342149137997786,0
"DTX3L",102,102,1.9205508742192e-09,0.0648897077436125,0
"DUSP2",117,117,1.9205508742192e-09,0.0691546863085899,0
"DUSP22",117,117,1.9205508742192e-09,0.0695421248009342,0
"DVL2",131,131,1.9205508742192e-09,0.0773042731030957,0
"DVL3",102,102,1.9205508742192e-09,0.0633094804751072,0
"DYRK1B",107,107,1.9205508742192e-09,0.0669408867715479,0
"EBI3",82,82,1.9205508742192e-09,0.0509153944914748,0
"EBNA1BP2",114,114,1.9205508742192e-09,0.0703331958114375,0
"ECEL1P2",49,49,1.9205508742192e-09,0.032410045928578,0
"ECHS1",66,66,1.9205508742192e-09,0.04281828272298,0
"EDDM3B",17,17,1.9205508742192e-09,0.0109340330530598,0
"EDIL3",41,41,1.9205508742192e-09,0.0287477433909974,0
"EDN1",101,101,1.9205508742192e-09,0.0621507955570334,0
"EFCAB6",83,83,1.9205508742192e-09,0.0552355744128689,0
"EFEMP2",104,104,1.9205508742192e-09,0.0651698178722342,0
"EFNA5",98,98,1.9205508742192e-09,0.061680506784404,0
"EFNB3",54,54,1.9205508742192e-09,0.0372144286941573,0
"EGFEM1P",90,90,1.9205508742192e-09,0.0561055316935023,0
"EGLN3",101,101,1.9205508742192e-09,0.0645904996031493,0
"EGR2",113,113,1.9205508742192e-09,0.0691252928039609,0
"EHD3",89,89,1.9205508742192e-09,0.0572169674983753,0
"EID3",68,68,1.9205508742192e-09,0.0457088562757588,0
"EIF4E1B",58,58,1.9205508742192e-09,0.0393364369638952,0
"ELF4",96,96,1.9205508742192e-09,0.0609270562796525,0
